
============================================================
[FPGA] ZDMA DDR-to-IP log started at 1781911494
============================================================
[FPGA][INFO] ready version=zcu104-gemma3-q8-zdma-ddr-to-ip-v1 path=dma(default) rows=256 col_beats=32 cols=512 packed_q8=1 max_group_blocks=16 result_words=1024 weight_cache=0 profile_log=1 dma_detail=0 ip_detail=0 detail_every=0 flush_every=256
[FPGA][INFO] msync unsupported for ddr_high source=/dev/uio13(ddr_high,O_SYNC) errno=22 (Invalid argument); continuing with CPU barriers/O_SYNC mapping assumption
[FPGA][MATMUL] tensor=blk.8.attn_k.weight layer=8 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.317 total_ms=3.449 status=OK
[FPGA][MATMUL] tensor=blk.8.attn_v.weight layer=8 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.441 status=OK
[FPGA][MATMUL] tensor=blk.8.attn_output.weight layer=8 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.629 ip_ms=1.145 total_ms=12.687 status=OK
[FPGA][MATMUL] tensor=blk.8.ffn_gate.weight layer=8 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.062 ip_ms=8.570 total_ms=92.650 status=OK
[FPGA][MATMUL] tensor=blk.8.ffn_up.weight layer=8 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.124 ip_ms=8.562 total_ms=92.457 status=OK
[FPGA][MATMUL] tensor=blk.8.ffn_down.weight layer=8 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.267 ip_ms=7.770 total_ms=83.752 status=OK
[FPGA][MATMUL] tensor=blk.9.attn_q.weight layer=9 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.940 ip_ms=1.268 total_ms=13.765 status=OK
[FPGA][MATMUL] tensor=blk.9.attn_k.weight layer=9 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.318 total_ms=3.490 status=OK
[FPGA][MATMUL] tensor=blk.9.attn_v.weight layer=9 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.318 total_ms=3.447 status=OK
[FPGA][MATMUL] tensor=blk.9.attn_output.weight layer=9 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.630 ip_ms=1.135 total_ms=12.845 status=OK
[FPGA][MATMUL] tensor=blk.9.ffn_gate.weight layer=9 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.089 ip_ms=8.561 total_ms=92.323 status=OK
[FPGA][MATMUL] tensor=blk.9.ffn_up.weight layer=9 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.068 ip_ms=8.563 total_ms=92.495 status=OK
[FPGA][MATMUL] tensor=blk.9.ffn_down.weight layer=9 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.245 ip_ms=7.764 total_ms=84.240 status=OK
[FPGA][MATMUL] tensor=blk.10.attn_q.weight layer=10 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.935 ip_ms=1.271 total_ms=13.726 status=OK
[FPGA][MATMUL] tensor=blk.10.attn_k.weight layer=10 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.491 ip_ms=0.318 total_ms=3.451 status=OK
[FPGA][MATMUL] tensor=blk.10.attn_v.weight layer=10 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.483 ip_ms=0.318 total_ms=3.444 status=OK
[FPGA][MATMUL] tensor=blk.10.attn_output.weight layer=10 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.135 total_ms=12.730 status=OK
[FPGA][MATMUL] tensor=blk.10.ffn_gate.weight layer=10 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.084 ip_ms=8.565 total_ms=92.780 status=OK
[FPGA][MATMUL] tensor=blk.10.ffn_up.weight layer=10 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.064 ip_ms=8.560 total_ms=92.631 status=OK
[FPGA][MATMUL] tensor=blk.10.ffn_down.weight layer=10 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.235 ip_ms=7.769 total_ms=83.616 status=OK
[FPGA][MATMUL] tensor=blk.11.attn_q.weight layer=11 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.940 ip_ms=1.268 total_ms=13.778 status=OK
[FPGA][MATMUL] tensor=blk.11.attn_k.weight layer=11 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.461 status=OK
[FPGA][MATMUL] tensor=blk.11.attn_v.weight layer=11 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.453 status=OK
[FPGA][MATMUL] tensor=blk.11.attn_output.weight layer=11 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.137 total_ms=12.741 status=OK
[FPGA][MATMUL] tensor=blk.11.ffn_gate.weight layer=11 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.065 ip_ms=8.561 total_ms=92.528 status=OK
[FPGA][MATMUL] tensor=blk.11.ffn_up.weight layer=11 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.074 ip_ms=8.623 total_ms=92.701 status=OK
[FPGA][MATMUL] tensor=blk.11.ffn_down.weight layer=11 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.241 ip_ms=7.770 total_ms=83.298 status=OK
[FPGA][MATMUL] tensor=blk.12.attn_q.weight layer=12 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.938 ip_ms=1.270 total_ms=13.799 status=OK
[FPGA][MATMUL] tensor=blk.12.attn_k.weight layer=12 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.316 total_ms=3.463 status=OK
[FPGA][MATMUL] tensor=blk.12.attn_v.weight layer=12 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.316 total_ms=3.437 status=OK
[FPGA][MATMUL] tensor=blk.12.attn_output.weight layer=12 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.625 ip_ms=1.135 total_ms=12.751 status=OK
[FPGA][MATMUL] tensor=blk.12.ffn_gate.weight layer=12 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.076 ip_ms=8.561 total_ms=92.832 status=OK
[FPGA][MATMUL] tensor=blk.12.ffn_up.weight layer=12 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.077 ip_ms=8.568 total_ms=92.737 status=OK
[FPGA][MATMUL] tensor=blk.12.ffn_down.weight layer=12 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.238 ip_ms=7.767 total_ms=83.369 status=OK
[FPGA][MATMUL] tensor=blk.13.attn_q.weight layer=13 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.943 ip_ms=1.268 total_ms=13.716 status=OK
[FPGA][MATMUL] tensor=blk.13.attn_k.weight layer=13 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.318 total_ms=3.458 status=OK
[FPGA][MATMUL] tensor=blk.13.attn_v.weight layer=13 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.483 ip_ms=0.318 total_ms=3.441 status=OK
[FPGA][MATMUL] tensor=blk.13.attn_output.weight layer=13 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.630 ip_ms=1.134 total_ms=12.716 status=OK
[FPGA][MATMUL] tensor=blk.13.ffn_gate.weight layer=13 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.079 ip_ms=8.561 total_ms=92.838 status=OK
[FPGA][MATMUL] tensor=blk.13.ffn_up.weight layer=13 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.099 ip_ms=8.563 total_ms=92.484 status=OK
[FPGA][MATMUL] tensor=blk.13.ffn_down.weight layer=13 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.249 ip_ms=7.773 total_ms=83.311 status=OK
[FPGA][MATMUL] tensor=blk.14.attn_q.weight layer=14 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.938 ip_ms=1.267 total_ms=13.796 status=OK
[FPGA][MATMUL] tensor=blk.14.attn_k.weight layer=14 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.454 status=OK
[FPGA][MATMUL] tensor=blk.14.attn_v.weight layer=14 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.423 status=OK
[FPGA][MATMUL] tensor=blk.14.attn_output.weight layer=14 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.136 total_ms=12.748 status=OK
[FPGA][MATMUL] tensor=blk.14.ffn_gate.weight layer=14 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.069 ip_ms=8.562 total_ms=92.449 status=OK
[FPGA][MATMUL] tensor=blk.14.ffn_up.weight layer=14 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.070 ip_ms=8.582 total_ms=92.880 status=OK
[FPGA][MATMUL] tensor=blk.14.ffn_down.weight layer=14 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.237 ip_ms=7.771 total_ms=83.665 status=OK
[FPGA][MATMUL] tensor=blk.15.attn_q.weight layer=15 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.941 ip_ms=1.270 total_ms=13.727 status=OK
[FPGA][MATMUL] tensor=blk.15.attn_k.weight layer=15 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.429 status=OK
[FPGA][MATMUL] tensor=blk.15.attn_v.weight layer=15 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.426 status=OK
[FPGA][MATMUL] tensor=blk.15.attn_output.weight layer=15 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.630 ip_ms=1.136 total_ms=12.734 status=OK
[FPGA][MATMUL] tensor=blk.15.ffn_gate.weight layer=15 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.072 ip_ms=8.562 total_ms=92.730 status=OK
[FPGA][MATMUL] tensor=blk.15.ffn_up.weight layer=15 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.092 ip_ms=8.564 total_ms=92.571 status=OK
[FPGA][MATMUL] tensor=blk.15.ffn_down.weight layer=15 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.250 ip_ms=7.782 total_ms=83.295 status=OK
[FPGA][MATMUL] tensor=blk.16.attn_q.weight layer=16 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.941 ip_ms=1.268 total_ms=13.704 status=OK
[FPGA][MATMUL] tensor=blk.16.attn_k.weight layer=16 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.455 status=OK
[FPGA][MATMUL] tensor=blk.16.attn_v.weight layer=16 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.318 total_ms=3.426 status=OK
[FPGA][MATMUL] tensor=blk.16.attn_output.weight layer=16 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.631 ip_ms=1.134 total_ms=12.750 status=OK
[FPGA][MATMUL] tensor=blk.16.ffn_gate.weight layer=16 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.063 ip_ms=8.566 total_ms=92.744 status=OK
[FPGA][MATMUL] tensor=blk.16.ffn_up.weight layer=16 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.070 ip_ms=8.562 total_ms=92.380 status=OK
[FPGA][MATMUL] tensor=blk.16.ffn_down.weight layer=16 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.239 ip_ms=7.780 total_ms=83.527 status=OK
[FPGA][MATMUL] tensor=blk.17.attn_q.weight layer=17 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.941 ip_ms=1.269 total_ms=13.749 status=OK
[FPGA][MATMUL] tensor=blk.17.attn_k.weight layer=17 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.495 ip_ms=0.317 total_ms=3.470 status=OK
[FPGA][MATMUL] tensor=blk.17.attn_v.weight layer=17 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.442 status=OK
[FPGA][MATMUL] tensor=blk.17.attn_output.weight layer=17 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.136 total_ms=12.734 status=OK
[FPGA][MATMUL] tensor=blk.17.ffn_gate.weight layer=17 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.069 ip_ms=8.570 total_ms=92.588 status=OK
[FPGA][MATMUL] tensor=blk.17.ffn_up.weight layer=17 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.074 ip_ms=8.563 total_ms=92.420 status=OK
[FPGA][MATMUL] tensor=blk.17.ffn_down.weight layer=17 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.254 ip_ms=7.782 total_ms=83.773 status=OK
[FPGA][MATMUL] tensor=blk.18.attn_q.weight layer=18 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.941 ip_ms=1.268 total_ms=13.827 status=OK
[FPGA][MATMUL] tensor=blk.18.attn_k.weight layer=18 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.489 ip_ms=0.317 total_ms=3.473 status=OK
[FPGA][MATMUL] tensor=blk.18.attn_v.weight layer=18 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.435 status=OK
[FPGA][MATMUL] tensor=blk.18.attn_output.weight layer=18 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.625 ip_ms=1.136 total_ms=12.738 status=OK
[FPGA][MATMUL] tensor=blk.18.ffn_gate.weight layer=18 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.078 ip_ms=8.562 total_ms=92.723 status=OK
[FPGA][MATMUL] tensor=blk.18.ffn_up.weight layer=18 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.080 ip_ms=8.558 total_ms=92.537 status=OK
[FPGA][MATMUL] tensor=blk.18.ffn_down.weight layer=18 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.239 ip_ms=7.774 total_ms=83.468 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_q.weight layer=19 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.938 ip_ms=1.268 total_ms=13.832 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_k.weight layer=19 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.317 total_ms=3.505 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_v.weight layer=19 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.483 ip_ms=0.317 total_ms=3.457 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_output.weight layer=19 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.625 ip_ms=1.136 total_ms=12.732 status=OK
[FPGA][MATMUL] tensor=blk.19.ffn_gate.weight layer=19 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.119 ip_ms=8.565 total_ms=93.023 status=OK
[FPGA][MATMUL] tensor=blk.19.ffn_up.weight layer=19 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.071 ip_ms=8.558 total_ms=92.354 status=OK
[FPGA][MATMUL] tensor=blk.19.ffn_down.weight layer=19 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.256 ip_ms=7.762 total_ms=83.477 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_q.weight layer=20 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.938 ip_ms=1.269 total_ms=13.797 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_k.weight layer=20 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.318 total_ms=3.448 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_v.weight layer=20 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.436 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_output.weight layer=20 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.633 ip_ms=1.134 total_ms=12.823 status=OK
[FPGA][MATMUL] tensor=blk.20.ffn_gate.weight layer=20 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.067 ip_ms=8.566 total_ms=92.354 status=OK
[FPGA][MATMUL] tensor=blk.20.ffn_up.weight layer=20 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.067 ip_ms=8.564 total_ms=92.397 status=OK
[FPGA][MATMUL] tensor=blk.20.ffn_down.weight layer=20 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.241 ip_ms=7.769 total_ms=83.381 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_q.weight layer=21 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.941 ip_ms=1.270 total_ms=13.710 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_k.weight layer=21 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.318 total_ms=3.437 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_v.weight layer=21 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.484 ip_ms=0.318 total_ms=3.463 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_output.weight layer=21 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.630 ip_ms=1.148 total_ms=12.822 status=OK
[FPGA][MATMUL] tensor=blk.21.ffn_gate.weight layer=21 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.067 ip_ms=8.565 total_ms=92.407 status=OK
[FPGA][MATMUL] tensor=blk.21.ffn_up.weight layer=21 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.076 ip_ms=8.564 total_ms=92.658 status=OK
[FPGA][MATMUL] tensor=blk.21.ffn_down.weight layer=21 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.274 ip_ms=7.769 total_ms=83.281 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_q.weight layer=22 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.940 ip_ms=1.269 total_ms=13.719 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_k.weight layer=22 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.473 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_v.weight layer=22 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.422 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_output.weight layer=22 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.136 total_ms=12.778 status=OK
[FPGA][MATMUL] tensor=blk.22.ffn_gate.weight layer=22 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.078 ip_ms=8.559 total_ms=92.572 status=OK
[FPGA][MATMUL] tensor=blk.22.ffn_up.weight layer=22 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.075 ip_ms=8.575 total_ms=92.562 status=OK
[FPGA][MATMUL] tensor=blk.22.ffn_down.weight layer=22 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.230 ip_ms=7.769 total_ms=83.431 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_q.weight layer=23 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.939 ip_ms=1.269 total_ms=13.696 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_k.weight layer=23 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.318 total_ms=3.473 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_v.weight layer=23 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.318 total_ms=3.441 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_output.weight layer=23 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.628 ip_ms=1.136 total_ms=12.754 status=OK
[FPGA][MATMUL] tensor=blk.23.ffn_gate.weight layer=23 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.073 ip_ms=8.561 total_ms=92.474 status=OK
[FPGA][MATMUL] tensor=blk.23.ffn_up.weight layer=23 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.074 ip_ms=8.559 total_ms=92.364 status=OK
[FPGA][MATMUL] tensor=blk.23.ffn_down.weight layer=23 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.239 ip_ms=7.767 total_ms=83.446 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_q.weight layer=24 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.941 ip_ms=1.268 total_ms=13.780 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_k.weight layer=24 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.489 ip_ms=0.317 total_ms=3.435 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_v.weight layer=24 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.484 ip_ms=0.318 total_ms=3.438 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_output.weight layer=24 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.136 total_ms=12.710 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_gate.weight layer=24 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.123 ip_ms=8.562 total_ms=92.562 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_up.weight layer=24 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.071 ip_ms=8.605 total_ms=92.617 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_down.weight layer=24 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.248 ip_ms=7.762 total_ms=83.403 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_q.weight layer=25 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.946 ip_ms=1.350 total_ms=13.830 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_k.weight layer=25 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.430 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_v.weight layer=25 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.483 ip_ms=0.317 total_ms=3.426 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_output.weight layer=25 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.136 total_ms=12.719 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_gate.weight layer=25 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.078 ip_ms=8.559 total_ms=92.369 status=OK
